3.900999999999999801e+00,1.565800000000000081e+00
4.000000000000002665e+00,1.563025373134328211e+00
4.100000000000003197e+00,1.560119875776397436e+00
4.200000000000002842e+00,1.556517391304347742e+00
4.300000000000002487e+00,1.552914906832298048e+00
4.400000000000003020e+00,1.549312422360248354e+00
4.500000000000003553e+00,1.545709937888198660e+00
4.600000000000003197e+00,1.542271428571428515e+00
4.700000000000002842e+00,1.539414285714285624e+00
4.800000000000003375e+00,1.536557142857142733e+00
4.900000000000003908e+00,1.533699999999999841e+00
5.000000000000000000e+00,1.530842857142857172e+00
5.200000000000000178e+00,1.525128571428571389e+00
5.400000000000000355e+00,1.518867441860465073e+00
5.600000000000000533e+00,1.511984210526315708e+00
5.800000000000000711e+00,1.505142105263157726e+00
6.000000000000000888e+00,1.498185436893203937e+00
6.200000000000001066e+00,1.491523529411764581e+00
6.400000000000001243e+00,1.484770270270270309e+00
6.600000000000001421e+00,1.477852238805970053e+00
6.800000000000001599e+00,1.471072619047618879e+00
7.000000000000001776e+00,1.464166666666666616e+00
7.200000000000001954e+00,1.457724691358024627e+00
7.400000000000002132e+00,1.450954411764705965e+00
7.600000000000002309e+00,1.444341558441558426e+00
7.800000000000002487e+00,1.438088235294117556e+00
8.000000000000003553e+00,1.431632394366197047e+00
8.200000000000002842e+00,1.425593333333333046e+00
8.400000000000002132e+00,1.419384057971014412e+00
8.600000000000003197e+00,1.413517647058823323e+00
8.800000000000004263e+00,1.407822222222222086e+00
9.000000000000003553e+00,1.401997500000000008e+00
9.200000000000002842e+00,1.396532499999999954e+00
9.400000000000003908e+00,1.391126923076922983e+00
9.600000000000004974e+00,1.385657142857142698e+00
9.800000000000004263e+00,1.380515189873417592e+00
1.000000000000000000e+01,1.375510526315789406e+00
1.100000000000000000e+01,1.351332258064516179e+00
1.200000000000000000e+01,1.329373493975903653e+00
1.300000000000000000e+01,1.309106666666666641e+00
1.400000000000000000e+01,1.290472000000000063e+00
1.500000000000000000e+01,1.273199999999999887e+00
1.600000000000000000e+01,1.257024324324324427e+00
1.700000000000000000e+01,1.241512500000000019e+00
1.800000000000000000e+01,1.226635714285714274e+00
1.900000000000000000e+01,1.211733333333333329e+00
2.000000000000000000e+01,1.196640909090909144e+00
2.100000000000000000e+01,1.180782142857143002e+00
2.200000000000000000e+01,1.162400000000000100e+00
2.300000000000000000e+01,1.140547619047619143e+00
2.400000000000000000e+01,1.125722222222222069e+00
2.500000000000000000e+01,1.119262500000000049e+00
2.600000000000000000e+01,1.115499999999999936e+00
2.700000000000000000e+01,1.112600000000000033e+00
2.800000000000000000e+01,1.110200000000000076e+00
2.900000000000000000e+01,1.108100000000000085e+00
3.000000000000000000e+01,1.106100000000000083e+00
3.100000000000000000e+01,1.104188235294117693e+00
3.200000000000000000e+01,1.102377777777777901e+00
3.300000000000000000e+01,1.100572727272727258e+00
3.400000000000000000e+01,1.098799999999999999e+00
3.500000000000000000e+01,1.097099999999999964e+00
3.600000000000000000e+01,1.095399999999999929e+00
3.700000000000000000e+01,1.093699999999999894e+00
3.800000000000000000e+01,1.092100000000000071e+00
3.900000000000000000e+01,1.090500000000000025e+00
4.000000000000000000e+01,1.088899999999999979e+00
4.200000000000000000e+01,1.085700000000000109e+00
4.400000000000000000e+01,1.082500000000000018e+00
4.600000000000000000e+01,1.079299999999999926e+00
4.800000000000000000e+01,1.076100000000000056e+00
5.000000000000000000e+01,1.072897500000000059e+00
5.200000000000000000e+01,1.069655263157894831e+00
5.400000000000000000e+01,1.066500000000000004e+00
5.600000000000000000e+01,1.063180952380952338e+00
5.800000000000000000e+01,1.059938636363636499e+00
6.000000000000000000e+01,1.056644186046511669e+00
6.200000000000000000e+01,1.053358536585365712e+00
6.400000000000000000e+01,1.050011363636363715e+00
6.600000000000000000e+01,1.046728888888888820e+00
6.800000000000000000e+01,1.043315789473684196e+00
7.000000000000000000e+01,1.040000000000000036e+00
7.200000000000000000e+01,1.036599999999999966e+00
7.400000000000000000e+01,1.033152631578947211e+00
7.600000000000000000e+01,1.029700000000000060e+00
7.800000000000000000e+01,1.026295238095238149e+00
8.000000000000000000e+01,1.022760975609755985e+00
8.200000000000000000e+01,1.019285365853658698e+00
8.400000000000000000e+01,1.015776315789473694e+00
8.600000000000000000e+01,1.012217021276595741e+00
8.800000000000000000e+01,1.008646153846153748e+00
9.000000000000000000e+01,1.005026829268292676e+00
9.200000000000000000e+01,1.001400000000000068e+00
9.400000000000000000e+01,9.978027777777778162e-01
9.600000000000000000e+01,9.941926174496644730e-01
9.800000000000000000e+01,9.904755291688177588e-01
1.000000000000000000e+02,9.867584408879711555e-01
1.100000000000000000e+02,9.681729994837378062e-01
1.200000000000000000e+02,9.492000000000000437e-01
1.300000000000000000e+02,9.295999999999999819e-01
1.400000000000000000e+02,9.096999999999999531e-01
1.500000000000000000e+02,8.894999999999999574e-01
1.600000000000000000e+02,8.683256507298987570e-01
1.700000000000000000e+02,8.464827527612573954e-01
1.800000000000000000e+02,8.246398547926160338e-01
1.900000000000000000e+02,8.027969568239746723e-01
2.000000000000000000e+02,7.809540588553331997e-01
2.100000000000000000e+02,7.591111608866918381e-01
2.200000000000000000e+02,7.372682629180504765e-01
2.300000000000000000e+02,7.154253649494091150e-01
2.400000000000000000e+02,6.935824669807677534e-01
2.500000000000000000e+02,6.717395690121263918e-01
2.600000000000000000e+02,6.498966710434849192e-01
2.700000000000000000e+02,6.280537730748435576e-01
2.720000000000000000e+02,6.236851934811152853e-01
2.740000000000000000e+02,6.193166138873870130e-01
2.760000000000000000e+02,6.149480342936587407e-01
2.780000000000000000e+02,6.105794546999304684e-01
2.800000000000000000e+02,6.062108751062021961e-01
2.820000000000000000e+02,6.018422955124739238e-01
2.840000000000000000e+02,5.974737159187456514e-01
2.860000000000000000e+02,5.928999999999999826e-01
2.880000000000000000e+02,5.883000000000000451e-01
2.900000000000000000e+02,5.836999999999999966e-01
2.920000000000000000e+02,5.790999999999999481e-01
2.940000000000000000e+02,5.744000000000000217e-01
2.949900000000000091e+02,5.721000000000000529e-01
